Date,Institution,Individual,Foreign,Total
2011-02-01,-85374.0,214488.0,-139419.0,0.0
2011-02-07,79120.0,-53605.0,-17174.0,0.0
2011-02-08,-32454.0,143416.0,-123484.0,0.0
2011-02-09,-2806.0,489803.0,-476571.0,0.0
2011-02-10,263259.0,843279.0,-1102703.0,0.0
2011-02-11,253446.0,345041.0,-633971.0,0.0
2011-02-14,122772.0,-179319.0,30300.0,0.0
2011-02-15,-36472.0,70153.0,-49414.0,0.0
2011-02-16,283569.0,-46855.0,-223092.0,0.0
2011-02-17,-79281.0,-8520.0,72083.0,0.0
2011-02-18,202964.0,-301990.0,99278.0,0.0
2011-02-21,-381629.0,238126.0,167734.0,0.0
2011-02-22,174279.0,198399.0,-349469.0,0.0
2011-02-23,273757.0,-78052.0,-159489.0,0.0
2011-02-24,312322.0,-117381.0,-175348.0,0.0
2011-02-25,199449.0,82478.0,-319909.0,0.0
2011-02-28,160687.0,54659.0,-226069.0,0.0
2011-03-02,85070.0,-27693.0,-82167.0,0.0
2011-03-03,215198.0,-423253.0,162361.0,0.0
2011-03-04,227063.0,-670973.0,392356.0,0.0
2011-03-07,-244180.0,304103.0,-44702.0,0.0
2011-03-08,469045.0,-70886.0,-406109.0,0.0
2011-03-09,-21331.0,44141.0,-34769.0,0.0
2011-03-10,436848.0,749196.0,-1174460.0,0.0
2011-03-11,58392.0,413254.0,-500510.0,0.0
2011-03-14,44980.0,-175715.0,138916.0,0.0
2011-03-15,113057.0,50258.0,-225709.0,0.0
2011-03-16,554344.0,-575208.0,19891.0,0.0
2011-03-17,96301.0,-176594.0,111696.0,0.0
2011-03-18,141660.0,-311504.0,146357.0,0.0
2011-03-21,-140436.0,11200.0,132351.0,0.0
2011-03-22,-189798.0,-13241.0,232307.0,0.0
2011-03-23,79729.0,-57183.0,2922.0,0.0
2011-03-24,7035.0,-273601.0,278994.0,0.0
2011-03-25,-97075.0,-224203.0,360265.0,0.0
2011-03-28,-242792.0,108848.0,159763.0,0.0
2011-03-29,-72351.0,-82202.0,177340.0,0.0
2011-03-30,107560.0,-570264.0,506536.0,0.0
2011-03-31,-180488.0,-474681.0,698501.0,0.0
2011-04-01,-285286.0,-462695.0,759001.0,0.0
2011-04-04,-631134.0,412819.0,277018.0,0.0
2011-04-05,-93994.0,-167590.0,262307.0,0.0
2011-04-06,-321283.0,-235570.0,517948.0,0.0
2011-04-07,-252353.0,201864.0,77051.0,0.0
2011-04-08,-75557.0,-44685.0,128424.0,0.0
2011-04-11,-301141.0,232879.0,103392.0,0.0
2011-04-12,-394630.0,624151.0,-226339.0,0.0
2011-04-13,-82253.0,59360.0,-18611.0,0.0
2011-04-14,-111929.0,133520.0,-8231.0,0.0
2011-04-15,-27896.0,210833.0,-156871.0,0.0
2011-04-18,-412823.0,457838.0,-35077.0,0.0
2011-04-19,-138226.0,659509.0,-528771.0,0.0
2011-04-20,288525.0,-466524.0,198413.0,0.0
2011-04-21,-211229.0,-594678.0,842600.0,0.0
2011-04-22,-533647.0,328945.0,214489.0,0.0
2011-04-25,-207971.0,88739.0,131841.0,0.0
2011-04-26,-318178.0,312342.0,72463.0,0.0
2011-04-27,-233889.0,-414446.0,707111.0,0.0
2011-04-28,-263590.0,195701.0,10838.0,0.0
2011-04-29,-228109.0,151816.0,70046.0,0.0
2011-05-02,299334.0,-524599.0,227793.0,0.0
2011-05-03,-388800.0,393385.0,36832.0,0.0
2011-05-04,-215050.0,208604.0,19214.0,0.0
2011-05-06,-167368.0,405924.0,-229179.0,0.0
2011-05-09,-308827.0,236784.0,49687.0,0.0
2011-05-11,-150832.0,-4766.0,147592.0,0.0
2011-05-12,5240.0,1088392.0,-1128564.0,0.0
2011-05-13,52349.0,563345.0,-628502.0,0.0
2011-05-16,44503.0,452179.0,-512593.0,0.0
2011-05-17,-61096.0,313317.0,-236371.0,0.0
2011-05-18,218776.0,-200593.0,-51577.0,0.0
2011-05-19,74009.0,314012.0,-376124.0,0.0
2011-05-20,190524.0,-70076.0,-122029.0,0.0
2011-05-23,-65674.0,513036.0,-445466.0,0.0
2011-05-24,203475.0,81057.0,-272063.0,0.0
2011-05-25,-81669.0,182920.0,-86316.0,0.0
2011-05-26,246787.0,-525630.0,307841.0,0.0
2011-05-27,57736.0,-155822.0,220512.0,0.0
2011-05-30,-88068.0,174698.0,-87232.0,0.0
2011-05-31,783412.0,-1290489.0,519789.0,0.0
2011-06-01,-1246.0,-39001.0,45057.0,0.0
2011-06-02,-304100.0,307969.0,-33841.0,0.0
2011-06-03,86978.0,-64044.0,28694.0,0.0
2011-06-07,-208284.0,30699.0,209417.0,0.0
2011-06-08,-470887.0,409204.0,63349.0,0.0
2011-06-09,8375.0,682815.0,-687712.0,0.0
2011-06-10,-309251.0,382889.0,-44461.0,0.0
2011-06-13,322559.0,-139394.0,-186005.0,0.0
2011-06-14,482902.0,-449016.0,-39082.0,0.0
2011-06-15,195765.0,-185415.0,21895.0,0.0
2011-06-16,-139265.0,358176.0,-218140.0,0.0
2011-06-17,71054.0,114172.0,-173296.0,0.0
2011-06-20,195429.0,-39834.0,-136880.0,0.0
2011-06-21,241200.0,-255333.0,35985.0,0.0
2011-06-22,342505.0,-328275.0,3841.0,0.0
2011-06-23,-33975.0,169991.0,-139739.0,0.0
2011-06-24,526278.0,-665889.0,142803.0,0.0
2011-06-27,-287246.0,426329.0,-150732.0,0.0
2011-06-28,317143.0,-213158.0,-30106.0,0.0
2011-06-29,150271.0,-583116.0,450591.0,0.0
2011-06-30,139479.0,-336352.0,197616.0,0.0
2011-07-01,423928.0,-606396.0,187965.0,0.0
2011-07-04,228915.0,-395852.0,177920.0,0.0
2011-07-05,221395.0,-592750.0,431163.0,0.0
2011-07-06,-50827.0,-93138.0,173260.0,0.0
2011-07-07,60704.0,-639785.0,598820.0,0.0
2011-07-08,-1574546.0,-107.0,1749440.0,0.0
2011-07-11,-326412.0,122409.0,162849.0,0.0
2011-07-12,-163285.0,524672.0,-378105.0,0.0
2011-07-13,-107087.0,362181.0,-257103.0,0.0
2011-07-14,-152836.0,779193.0,-19405.0,0.0
2011-07-15,262534.0,-133750.0,-122318.0,0.0
2011-07-18,19403.0,277091.0,-289601.0,0.0
2011-07-19,267361.0,9634.0,-288386.0,0.0
2011-07-20,414877.0,-288608.0,-110118.0,0.0
2011-07-21,82890.0,51960.0,-135841.0,0.0
2011-07-22,340504.0,-568450.0,244124.0,0.0
2011-07-25,-92299.0,163632.0,-74465.0,0.0
2011-07-26,330238.0,-171995.0,-7816.0,0.0
2011-07-27,279063.0,-258719.0,-13236.0,0.0
2011-07-28,-26623.0,132076.0,-111043.0,0.0
2011-07-29,-12341.0,151035.0,-147439.0,0.0
2011-08-01,309013.0,-590776.0,284380.0,0.0
2011-08-02,-464780.0,831031.0,-379549.0,0.0
2011-08-03,16321.0,822412.0,-887806.0,0.0
2011-08-04,48472.0,538722.0,-546978.0,0.0
2011-08-05,930342.0,-493531.0,-440500.0,0.0
2011-08-08,666880.0,-653731.0,-44452.0,0.0
2011-08-09,950548.0,283540.0,-1308787.0,0.0
2011-08-10,-269052.0,1606687.0,-1332165.0,0.0
2011-08-11,168069.0,107488.0,-309191.0,0.0
2011-08-12,-239499.0,528709.0,-293876.0,0.0
2011-08-16,-207680.0,-455811.0,675568.0,0.0
2011-08-17,56997.0,-38903.0,-4005.0,0.0
2011-08-18,-490765.0,671236.0,-178825.0,0.0
2011-08-19,-11738.0,291729.0,-265961.0,0.0
2011-08-22,273112.0,-147474.0,-187495.0,0.0
2011-08-23,258935.0,-238244.0,-33140.0,0.0
2011-08-24,-357097.0,262282.0,50767.0,0.0
2011-08-25,87227.0,-49067.0,-49315.0,0.0
2011-08-26,161219.0,-142084.0,-51705.0,0.0
2011-08-29,386131.0,-237981.0,-178655.0,0.0
2011-08-30,-207775.0,-10678.0,192597.0,0.0
2011-08-31,96276.0,-368607.0,299031.0,0.0
2011-09-01,-365450.0,-712224.0,1109104.0,0.0
2011-09-02,-422792.0,389675.0,-40820.0,0.0
2011-09-05,-516093.0,867817.0,-380303.0,0.0
2011-09-06,-83207.0,515805.0,-441553.0,0.0
2011-09-07,454265.0,-131104.0,-312092.0,0.0
2011-09-08,500688.0,-513404.0,-1649.0,0.0
2011-09-09,-34767.0,164847.0,-138491.0,0.0
2011-09-14,165204.0,495660.0,-702861.0,0.0
2011-09-15,163158.0,-5068.0,-174011.0,0.0
2011-09-16,918145.0,-1145834.0,209398.0,0.0
2011-09-19,-98572.0,62231.0,29022.0,0.0
2011-09-20,322106.0,-247840.0,-82380.0,0.0
2011-09-21,22664.0,-355651.0,354579.0,0.0
2011-09-22,-450925.0,814926.0,-383970.0,0.0
2011-09-23,-211455.0,1099634.0,-958703.0,0.0
2011-09-26,612978.0,-378453.0,-233800.0,0.0
2011-09-27,162282.0,-395246.0,248090.0,0.0
2011-09-28,-307294.0,-44720.0,327598.0,0.0
2011-09-29,269559.0,-333845.0,73724.0,0.0
2011-09-30,23964.0,-251315.0,196768.0,0.0
2011-10-04,-252798.0,702695.0,-470110.0,0.0
2011-10-05,101266.0,117632.0,-266442.0,0.0
2011-10-06,617286.0,-818778.0,160269.0,0.0
2011-10-07,473074.0,-942474.0,431919.0,0.0
2011-10-10,141252.0,-64921.0,-78965.0,0.0
2011-10-11,287856.0,-612773.0,349670.0,0.0
2011-10-12,35287.0,-45476.0,183.0,0.0
2011-10-13,-219084.0,-218940.0,464129.0,0.0
2011-10-14,46680.0,-109616.0,58051.0,0.0
2011-10-17,59707.0,-377094.0,291071.0,0.0
2011-10-18,207367.0,216926.0,139389.0,0.0
2011-10-19,-29198.0,40422.0,-29126.0,0.0
2011-10-20,-84908.0,189051.0,-130592.0,0.0
2011-10-21,330669.0,-56681.0,-273269.0,0.0
2011-10-24,616080.0,-790698.0,204827.0,0.0
2011-10-25,-176400.0,-173397.0,341113.0,0.0
2011-10-26,113645.0,-26764.0,-104041.0,0.0
2011-10-27,370421.0,-554981.0,182931.0,0.0
2011-10-28,202002.0,-685837.0,525314.0,0.0
2011-10-31,-419470.0,283066.0,141323.0,0.0
2011-11-01,-219847.0,-2381.0,214419.0,0.0
2011-11-02,168853.0,174267.0,-346351.0,0.0
2011-11-03,-448131.0,531606.0,-69307.0,0.0
2011-11-04,779819.0,-903017.0,90583.0,0.0
2011-11-07,-252508.0,95591.0,139590.0,0.0
2011-11-08,72883.0,-88169.0,19821.0,0.0
2011-11-09,283687.0,-10056.0,-269873.0,0.0
2011-11-10,-261627.0,761959.0,-560033.0,0.0
2011-11-11,118750.0,113065.0,-254570.0,0.0
2011-11-14,365370.0,-547280.0,181859.0,0.0
2011-11-15,10590.0,31639.0,-43293.0,0.0
2011-11-16,-297557.0,218398.0,67969.0,0.0
2011-11-17,83677.0,253568.0,-360079.0,0.0
2011-11-18,-247384.0,701888.0,-491959.0,0.0
2011-11-21,60428.0,276998.0,-364035.0,0.0
2011-11-22,137506.0,203698.0,-365707.0,0.0
2011-11-23,18318.0,442565.0,-483611.0,0.0
2011-11-24,322333.0,-55866.0,-261482.0,0.0
2011-11-25,323398.0,42555.0,-372235.0,0.0
2011-11-28,569146.0,-419518.0,-182244.0,0.0
2011-11-29,648593.0,-1028121.0,481069.0,0.0
2011-11-30,210878.0,-647812.0,449641.0,0.0
2011-12-01,1080071.0,-1855289.0,777923.0,0.0
2011-12-02,638475.0,-518497.0,111039.0,0.0
2011-12-05,98252.0,-49824.0,-44346.0,0.0
2011-12-06,255524.0,-95842.0,-158455.0,0.0
2011-12-07,348773.0,-310726.0,-18513.0,0.0
2011-12-08,-173999.0,-38978.0,233622.0,0.0
2011-12-09,-223985.0,659834.0,-441721.0,0.0
2011-12-12,55133.0,-87859.0,26383.0,0.0
2011-12-13,-250301.0,453237.0,-220809.0,0.0
2011-12-14,113265.0,271484.0,-365187.0,0.0
2011-12-15,-209364.0,597518.0,-402108.0,0.0
2011-12-16,-136335.0,140185.0,-2349.0,0.0
2011-12-19,-33800.0,300175.0,-337759.0,0.0
2011-12-20,169808.0,142292.0,-306289.0,0.0
2011-12-21,426853.0,-675318.0,340996.0,0.0
2011-12-22,115342.0,-88848.0,-23397.0,0.0
2011-12-23,417239.0,-590901.0,198573.0,0.0
2011-12-26,-68590.0,29054.0,76127.0,0.0
2011-12-27,166547.0,-213609.0,87520.0,0.0
2011-12-28,-183875.0,185867.0,12568.0,0.0
2011-12-29,114121.0,-103496.0,16309.0,0.0
2012-01-02,84997.0,12555.0,-100847.0,0.0
2012-01-03,650200.0,-1050537.0,409841.0,0.0
2012-01-04,51215.0,-414416.0,371995.0,0.0
2012-01-05,214373.0,-233160.0,24356.0,0.0
2012-01-06,-288277.0,347050.0,-73478.0,0.0
2012-01-09,-274725.0,422434.0,-135140.0,0.0
2012-01-10,631921.0,-604228.0,68540.0,0.0
2012-01-11,-61902.0,-71740.0,118426.0,0.0
2012-01-12,105052.0,-287061.0,166927.0,0.0
2012-01-13,423918.0,-371852.0,649198.0,0.0
2012-01-16,-172791.0,177158.0,5721.0,0.0
2012-01-17,293256.0,-726951.0,455067.0,0.0
2012-01-18,-165317.0,-299224.0,459099.0,0.0
2012-01-19,-49495.0,-769427.0,846406.0,0.0
2012-01-20,-262251.0,-1169228.0,1469760.0,0.0
2012-01-25,-620319.0,-368780.0,1023279.0,0.0
2012-01-26,-209815.0,-279146.0,507622.0,0.0
2012-01-27,-260533.0,-242621.0,512938.0,0.0
2012-01-30,-129083.0,187124.0,-55611.0,0.0
2012-01-31,-150459.0,-23612.0,172348.0,0.0
2012-02-01,-224475.0,-195260.0,417015.0,0.0
2012-02-02,-220117.0,-775602.0,1014683.0,0.0
2012-02-03,-252498.0,367737.0,-120207.0,0.0
2012-02-06,-42369.0,-128164.0,176340.0,0.0
2012-02-07,-70390.0,-276070.0,367954.0,0.0
2012-02-08,2661.0,-414802.0,405370.0,0.0
2012-02-09,-155964.0,56082.0,93786.0,0.0
2012-02-10,-410796.0,342256.0,83663.0,0.0
2012-02-13,79436.0,-221176.0,171949.0,0.0
2012-02-14,-193267.0,170605.0,27135.0,0.0
2012-02-15,129117.0,-355480.0,253602.0,0.0
2012-02-16,-405028.0,446267.0,-40966.0,0.0
2012-02-17,101516.0,-364239.0,263512.0,0.0
2012-02-20,-229375.0,89775.0,158397.0,0.0
2012-02-21,-315941.0,201898.0,127297.0,0.0
2012-02-22,-257502.0,-19125.0,298990.0,0.0
2012-02-23,-230628.0,267017.0,-18658.0,0.0
2012-02-24,-83184.0,-88820.0,177826.0,0.0
2012-02-27,-276471.0,369887.0,-59184.0,0.0
2012-02-28,311375.0,-222648.0,-84024.0,0.0
2012-02-29,14194.0,-568141.0,562775.0,0.0
2012-03-02,-42957.0,-314583.0,375075.0,0.0
2012-03-05,-261796.0,314943.0,-53492.0,0.0
2012-03-06,-9741.0,335668.0,-317020.0,0.0
2012-03-07,-657.0,377808.0,-366725.0,0.0
2012-03-08,349898.0,193388.0,-559043.0,0.0
2012-03-09,106977.0,-152344.0,35760.0,0.0
2012-03-12,-157730.0,304557.0,-149569.0,0.0
2012-03-13,253829.0,-371264.0,145306.0,0.0
2012-03-14,11650.0,-545156.0,565562.0,0.0
2012-03-15,-260943.0,98042.0,176923.0,0.0
2012-03-16,-128755.0,173066.0,149223.0,0.0
2012-03-19,-66470.0,78622.0,38127.0,0.0
2012-03-20,-186501.0,199397.0,5303.0,0.0
2012-03-21,-197281.0,365078.0,-152088.0,0.0
2012-03-22,-28249.0,94584.0,-49573.0,0.0
2012-03-23,-170679.0,116692.0,53039.0,0.0
2012-03-26,-229591.0,319958.0,-46799.0,0.0
2012-03-27,-98822.0,-264632.0,379522.0,0.0
2012-03-28,33552.0,29980.0,-66674.0,0.0
2012-03-29,-165595.0,160321.0,4848.0,0.0
2012-03-30,-11551.0,919.0,10570.0,0.0
2012-04-02,70221.0,-47624.0,-18830.0,0.0
2012-04-03,190044.0,-470566.0,270783.0,0.0
2012-04-04,164522.0,193826.0,243795.0,0.0
2012-04-05,-75651.0,89864.0,-8063.0,0.0
2012-04-06,-379634.0,122326.0,231828.0,0.0
2012-04-09,-235668.0,321422.0,-87879.0,0.0
2012-04-10,162053.0,-66705.0,-79831.0,0.0
2012-04-12,102788.0,252671.0,-360705.0,0.0
2012-04-13,487513.0,-172271.0,39376.0,0.0
2012-04-16,-293529.0,414916.0,-127235.0,0.0
2012-04-17,44712.0,243730.0,-296249.0,0.0
2012-04-18,114138.0,18606.0,-120450.0,0.0
2012-04-19,-12421.0,77722.0,-84699.0,0.0
2012-04-20,-202095.0,532613.0,-340167.0,0.0
2012-04-23,190020.0,-72189.0,-128140.0,0.0
2012-04-24,-76064.0,85713.0,-17791.0,0.0
2012-04-25,13540.0,-3585.0,-4623.0,0.0
2012-04-26,36227.0,-202347.0,182973.0,0.0
2012-04-27,-48390.0,-313678.0,352367.0,0.0
2012-04-30,13965.0,-321738.0,331957.0,0.0
2012-05-02,55747.0,88873.0,-130702.0,0.0
2012-05-03,135700.0,-1427.0,-123517.0,0.0
2012-05-04,51843.0,46324.0,-97934.0,0.0
2012-05-07,-71300.0,552937.0,-476573.0,0.0
2012-05-08,219944.0,122807.0,-342694.0,0.0
2012-05-09,100883.0,264875.0,-360007.0,0.0
2012-05-10,-78008.0,278094.0,-220119.0,0.0
2012-05-11,-176585.0,365643.0,-206441.0,0.0
2012-05-14,98685.0,104292.0,-200604.0,0.0
2012-05-15,186668.0,46597.0,-233041.0,0.0
2012-05-16,154923.0,375653.0,-535102.0,0.0
2012-05-17,-75060.0,126968.0,-58580.0,0.0
2012-05-18,68025.0,384068.0,-465650.0,0.0
2012-05-21,27186.0,76552.0,-86949.0,0.0
2012-05-22,-101269.0,123559.0,-22087.0,0.0
2012-05-23,180381.0,202453.0,-407424.0,0.0
2012-05-24,215987.0,15117.0,-240413.0,0.0
2012-05-25,155205.0,-43971.0,-127225.0,0.0
2012-05-29,273454.0,-328020.0,33658.0,0.0
2012-05-30,-82483.0,72782.0,107.0,0.0
2012-05-31,-51510.0,66353.0,-22823.0,0.0
2012-06-01,75135.0,128569.0,-199761.0,0.0
2012-06-04,405395.0,-102649.0,-280984.0,0.0
2012-06-05,555402.0,-232732.0,-324824.0,0.0
2012-06-07,238307.0,-524713.0,306333.0,0.0
2012-06-08,26649.0,-49263.0,16378.0,0.0
2012-06-11,58716.0,-307298.0,239068.0,0.0
2012-06-12,-19646.0,57474.0,-45220.0,0.0
2012-06-13,290.0,-148363.0,152039.0,0.0
2012-06-14,166865.0,-282983.0,117714.0,0.0
2012-06-15,300228.0,-100259.0,-193236.0,0.0
2012-06-18,42550.0,-437690.0,410489.0,0.0
2012-06-19,-34553.0,-162866.0,212160.0,0.0
2012-06-20,-72934.0,-160324.0,230026.0,0.0
2012-06-21,13773.0,-56835.0,45639.0,0.0
2012-06-22,-591103.0,850273.0,-275261.0,0.0
2012-06-25,-117184.0,626724.0,-527964.0,0.0
2012-06-26,34531.0,277546.0,-327918.0,0.0
2012-06-27,78793.0,249782.0,-299000.0,0.0
2012-06-28,29770.0,41942.0,-83371.0,0.0
2012-06-29,394670.0,-263160.0,-143998.0,0.0
2012-07-02,121403.0,-159275.0,39806.0,0.0
2012-07-03,439059.0,-473947.0,31775.0,0.0
2012-07-04,17222.0,-178123.0,167103.0,0.0
2012-07-05,109396.0,-156921.0,22404.0,0.0
2012-07-06,-204052.0,202861.0,7938.0,0.0
2012-07-09,22572.0,292144.0,-335953.0,0.0
2012-07-10,-74886.0,189447.0,-115276.0,0.0
2012-07-11,-29334.0,254112.0,-232734.0,0.0
2012-07-12,-356269.0,622293.0,-277957.0,0.0
2012-07-13,474958.0,-95887.0,-386053.0,0.0
2012-07-16,53920.0,18566.0,-71367.0,0.0
2012-07-17,612829.0,-262112.0,335933.0,0.0
2012-07-18,-266511.0,325483.0,-71711.0,0.0
2012-07-19,412102.0,-484983.0,90135.0,0.0
2012-07-20,-40556.0,-182480.0,207779.0,0.0
2012-07-23,-185632.0,395819.0,-222924.0,0.0
2012-07-24,11615.0,20244.0,-34271.0,0.0
2012-07-25,162997.0,-40858.0,-121467.0,0.0
2012-07-26,122492.0,-68566.0,-51927.0,0.0
2012-07-27,355172.0,-850606.0,511328.0,0.0
2012-07-30,-12.0,-510647.0,511600.0,0.0
2012-07-31,582954.0,-1226952.0,672326.0,0.0
2012-08-01,266596.0,-289338.0,40554.0,0.0
2012-08-02,-14662.0,-218887.0,238502.0,0.0
2012-08-03,10010.0,51090.0,-65128.0,0.0
2012-08-06,372737.0,-567008.0,198383.0,0.0
2012-08-07,174950.0,-239816.0,67812.0,0.0
2012-08-08,80258.0,-865976.0,782992.0,0.0
2012-08-09,-162335.0,-1419326.0,1621809.0,0.0
2012-08-10,-354877.0,-308880.0,681387.0,0.0
2012-08-13,-211622.0,-63609.0,279995.0,0.0
2012-08-14,-38065.0,-391447.0,436508.0,0.0
2012-08-16,-105098.0,-242265.0,359423.0,0.0
2012-08-17,15098.0,-284803.0,303990.0,0.0
2012-08-20,55915.0,-104204.0,33525.0,0.0
2012-08-21,-74175.0,-173941.0,255730.0,0.0
2012-08-22,-137790.0,-43106.0,194940.0,0.0
2012-08-23,-45955.0,-42070.0,100905.0,0.0
2012-08-24,142927.0,86326.0,-227518.0,0.0
2012-08-27,-107804.0,-219746.0,353658.0,0.0
2012-08-28,-42204.0,155357.0,-110619.0,0.0
2012-08-29,224460.0,-111503.0,-122833.0,0.0
2012-08-30,-185863.0,344022.0,-170473.0,0.0
2012-08-31,-98840.0,140162.0,-45638.0,0.0
2012-09-03,-9196.0,-69693.0,61606.0,0.0
2012-09-04,-19127.0,4517.0,27888.0,0.0
2012-09-05,-573464.0,639489.0,-67978.0,0.0
2012-09-06,75278.0,102999.0,-189879.0,0.0
2012-09-07,496983.0,-841983.0,328665.0,0.0
2012-09-10,-79542.0,-145147.0,217754.0,0.0
2012-09-11,-126233.0,42081.0,204447.0,0.0
2012-09-12,449482.0,-528937.0,73952.0,0.0
2012-09-13,-144146.0,-38664.0,172555.0,0.0
2012-09-14,262158.0,-1534913.0,1314213.0,0.0
2012-09-17,-466185.0,-44782.0,507881.0,0.0
2012-09-18,4179.0,-62575.0,66261.0,0.0
2012-09-19,-169986.0,-5631.0,186908.0,0.0
2012-09-20,-245515.0,90615.0,163417.0,0.0
2012-09-21,-13142.0,-172189.0,191497.0,0.0
2012-09-24,-9375.0,6109.0,5975.0,0.0
2012-09-25,93250.0,3352.0,-18565.0,0.0
2012-09-26,-187652.0,156655.0,28417.0,0.0
2012-09-27,77568.0,51253.0,-121055.0,0.0
2012-09-28,-63836.0,-75850.0,243407.0,0.0
2012-10-02,-101983.0,40209.0,49723.0,0.0
2012-10-04,-170538.0,218724.0,-65299.0,0.0
2012-10-05,114014.0,-75412.0,-32588.0,0.0
2012-10-08,-157765.0,218888.0,367303.0,0.0
2012-10-09,21056.0,15217.0,-32348.0,0.0
2012-10-10,-360586.0,489510.0,61729.0,0.0
2012-10-11,-363120.0,608280.0,-243009.0,0.0
2012-10-12,142611.0,166413.0,-298276.0,0.0
2012-10-15,137014.0,45536.0,-170228.0,0.0
2012-10-16,21593.0,23329.0,-37367.0,0.0
2012-10-17,161656.0,-191744.0,32502.0,0.0
2012-10-18,246393.0,-279322.0,51785.0,0.0
2012-10-19,184733.0,35573.0,-215150.0,0.0
2012-10-22,-81110.0,152553.0,-78018.0,0.0
2012-10-23,-142027.0,211642.0,-67352.0,0.0
2012-10-24,141873.0,162164.0,-334045.0,0.0
2012-10-25,-83829.0,83650.0,-10165.0,0.0
2012-10-26,-22665.0,248554.0,-224635.0,0.0
2012-10-29,248786.0,-134827.0,-122514.0,0.0
2012-10-30,45855.0,-144003.0,95689.0,0.0
2012-10-31,231004.0,-180615.0,-47266.0,0.0
2012-11-01,-446139.0,219983.0,212717.0,0.0
2012-11-02,471619.0,-266868.0,139424.0,0.0
2012-11-05,-19093.0,87664.0,-60107.0,0.0
2012-11-06,161643.0,-160551.0,-2408.0,0.0
2012-11-07,-27741.0,-110609.0,129747.0,0.0
2012-11-08,-343199.0,456844.0,-134749.0,0.0
2012-11-09,29498.0,245915.0,-294180.0,0.0
2012-11-12,120434.0,38004.0,-173338.0,0.0
2012-11-13,-50250.0,54842.0,-16274.0,0.0
2012-11-14,151265.0,-75997.0,-85453.0,0.0
2012-11-15,141435.0,102981.0,-291083.0,0.0
2012-11-16,159054.0,-662.0,-164864.0,0.0
2012-11-19,211495.0,-70361.0,-143981.0,0.0
2012-11-20,93840.0,-152338.0,41927.0,0.0
2012-11-21,-64484.0,-103211.0,147563.0,0.0
2012-11-22,317162.0,-276057.0,-35459.0,0.0
2012-11-23,79934.0,-232522.0,164313.0,0.0
2012-11-26,91566.0,-112619.0,24036.0,0.0
2012-11-27,429666.0,-372533.0,-56152.0,0.0
2012-11-28,98160.0,131203.0,-258280.0,0.0
2012-11-29,305130.0,-380847.0,52240.0,0.0
2012-11-30,104074.0,-212164.0,104253.0,0.0
2012-12-03,-184197.0,-76600.0,269719.0,0.0
2012-12-04,-82220.0,-8024.0,92988.0,0.0
2012-12-05,84479.0,-175728.0,150629.0,0.0
2012-12-06,10246.0,-225100.0,211210.0,0.0
2012-12-07,147298.0,-388932.0,233026.0,0.0
2012-12-10,-250126.0,-30588.0,284030.0,0.0
2012-12-11,96652.0,-298327.0,200902.0,0.0
2012-12-12,37982.0,-275941.0,255509.0,0.0
2012-12-13,-41647.0,-538437.0,604335.0,0.0
2012-12-14,-105931.0,-14494.0,138964.0,0.0
2012-12-17,-222315.0,-20493.0,259940.0,0.0
2012-12-18,33538.0,-270118.0,230026.0,0.0
2012-12-20,152686.0,-290266.0,322882.0,0.0
2012-12-21,-125522.0,-225773.0,418585.0,0.0
2012-12-24,19783.0,-237161.0,241465.0,0.0
2012-12-26,275431.0,-486259.0,219687.0,0.0
2012-12-27,75079.0,109899.0,-179216.0,0.0
2012-12-28,231634.0,-177482.0,-36406.0,0.0
2013-01-02,109564.0,-310916.0,191541.0,0.0
2013-01-03,-84116.0,-64527.0,144430.0,0.0
2013-01-04,-182701.0,95682.0,93963.0,0.0
2013-01-07,12661.0,31551.0,-40341.0,0.0
2013-01-08,-159701.0,124852.0,41204.0,0.0
2013-01-09,-156824.0,145563.0,18752.0,0.0
2013-01-10,-74613.0,61096.0,9746.0,0.0
2013-01-11,-204989.0,203397.0,1860.0,0.0
2013-01-14,110921.0,-806.0,-99742.0,0.0
2013-01-15,-20113.0,251989.0,-217991.0,0.0
2013-01-16,-56034.0,154056.0,-84577.0,0.0
2013-01-17,42052.0,101939.0,-126566.0,0.0
2013-01-18,2621.0,-6307.0,14343.0,0.0
2013-01-21,230093.0,12435.0,-235376.0,0.0
2013-01-22,230180.0,4307.0,-218069.0,0.0
2013-01-23,-165499.0,164594.0,19839.0,0.0
2013-01-24,-31201.0,268744.0,-223194.0,0.0
2013-01-25,48658.0,484058.0,-540044.0,0.0
2013-01-28,390625.0,112278.0,-508114.0,0.0
2013-01-29,231199.0,-177931.0,-46085.0,0.0
2013-01-30,206801.0,-68281.0,-135587.0,0.0
2013-01-31,134910.0,-38269.0,-99603.0,0.0
2013-02-01,49867.0,6880.0,-81981.0,0.0
2013-02-04,-75657.0,62498.0,6275.0,0.0
2013-02-05,-102047.0,179566.0,-76825.0,0.0
2013-02-06,-11554.0,133427.0,-115570.0,0.0
2013-02-07,-73844.0,29033.0,54045.0,0.0
2013-02-08,83370.0,-153498.0,51934.0,0.0
2013-02-12,-163274.0,49296.0,98701.0,0.0
2013-02-13,344422.0,-440914.0,96694.0,0.0
2013-02-14,29586.0,-144576.0,106204.0,0.0
2013-02-15,56737.0,-60134.0,-4065.0,0.0
2013-02-18,35451.0,-42220.0,7587.0,0.0
