"측정일시","권역코드","권역명","측정소코드","측정소명","미세먼지 1시간(㎍/㎥)","미세먼지 24시간(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"201902281500","104","동남권","111262","서초구","116","76","84","0.054","0.03","0.5","0.006"
"201902281400","100","도심권","111131","용산구","94","66","75","0.028","0.059","0.8","0.005"
"201902281400","100","도심권","111121","중구","97","67","66","0.068","0.025","0.7","0.006"
"201902281400","100","도심권","111123","종로구","0","68","0","0","0","0","0"
"201902281400","101","서북권","111181","은평구","123","75","79","0.064","0.02","0.8","0.007"
"201902281400","101","서북권","111191","서대문구","113","72","83","0.058","0.019","1.1","0.005"
"201902281400","101","서북권","111201","마포구","110","80","70","0.04","0.039","0.6","0.006"
"201902281400","102","동북권","111291","강북구","115","82","72","0.054","0.024","0.6","0.005"
"201902281400","102","동북권","111311","노원구","104","77","74","0.049","0.021","0.6","0.006"
"201902281400","102","동북권","111152","동대문구","104","77","81","0.024","0.079","0.8","0.011"
"201902281400","102","동북권","111151","중랑구","96","67","75","0.041","0.028","0.7","0.007"
"201902281400","102","동북권","111161","성북구","87","73","46","0.036","0.042","1","0.006"
"201902281400","102","동북권","111142","성동구","122","89","81","0.02","0.067","0.9","0.006"
"201902281400","102","동북권","111141","광진구","104","81","71","0.026","0.047","1","0.006"
"201902281400","102","동북권","111171","도봉구","110","78","73","0.055","0.02","0.8","0.007"
"201902281400","103","서남권","111241","동작구","118","76","83","0.046","0.044","0.8","0.006"
"201902281400","103","서남권","111301","양천구","105","77","64","0.048","0.035","0.7","0.006"
"201902281400","103","서남권","111221","구로구","111","78","70","0.05","0.026","0.5","0.007"
"201902281400","103","서남권","111231","영등포구","116","79","86","0.035","0.063","0.7","0.006"
"201902281400","103","서남권","111281","금천구","109","73","76","0.051","0.034","0.7","0.006"
"201902281400","103","서남권","111251","관악구","131","84","96","0.048","0.033","0.7","0.007"
"201902281400","103","서남권","111212","강서구","104","82","62","0.043","0.043","0.7","0.006"
"201902281400","104","동남권","111262","서초구","97","71","62","0.042","0.041","0.5","0.006"
"201902281400","104","동남권","111261","강남구","104","78","84","0.02","0.056","0.9","0.008"
"201902281400","104","동남권","111273","송파구","107","77","72","0","0","0","0"
"201902281400","104","동남권","111274","강동구","105","82","72","0.034","0.047","0.7","0.006"
"201902281300","100","도심권","111121","중구","88","62","57","0.029","0.056","0.8","0.006"
"201902281300","100","도심권","111131","용산구","95","62","75","0.01","0.082","1","0.006"
"201902281300","100","도심권","111123","종로구","97","66","65","0.014","0.077","1.1","0.007"
"201902281300","101","서북권","111191","서대문구","93","67","65","0.046","0.024","1.1","0.005"
"201902281300","101","서북권","111181","은평구","99","68","59","0.056","0.022","0.8","0.007"
"201902281300","101","서북권","111201","마포구","99","75","53","0.029","0.042","0.6","0.006"
"201902281300","102","동북권","111142","성동구","118","85","81","0.016","0.075","0.9","0.006"
"201902281300","102","동북권","111291","강북구","105","78","70","0.051","0.026","0.7","0.005"
"201902281300","102","동북권","111151","중랑구","88","65","67","0.032","0.035","0.8","0.007"
"201902281300","102","동북권","111141","광진구","100","78","75","0.022","0.054","1.1","0.007"
"201902281300","102","동북권","111152","동대문구","111","73","85","0.021","0.081","0.8","0.011"
"201902281300","102","동북권","111161","성북구","89","72","38","0.029","0.049","1.1","0.006"
"201902281300","102","동북권","111311","노원구","99","73","70","0.037","0.031","0.7","0.006"
"201902281300","102","동북권","111171","도봉구","103","75","70","0.055","0.018","0.7","0.007"
"201902281300","103","서남권","111281","금천구","88","70","60","0.035","0.048","0.7","0.006"
"201902281300","103","서남권","111251","관악구","101","80","72","0.041","0.04","0.7","0.007"
"201902281300","103","서남권","111221","구로구","90","74","57","0.043","0.028","0.4","0.007"
"201902281300","103","서남권","111231","영등포구","93","75","62","0.026","0.068","0.6","0.006"
"201902281300","103","서남권","111212","강서구","97","81","49","0.043","0.035","0.6","0.006"
"201902281300","103","서남권","111301","양천구","97","74","53","0.042","0.035","0.6","0.005"
"201902281300","103","서남권","111241","동작구","99","71","71","0.046","0.04","0.7","0.005"
"201902281300","104","동남권","111273","송파구","103","74","68","0","0","0","0"
"201902281300","104","동남권","111274","강동구","103","78","68","0.028","0.052","0.7","0.007"
"201902281300","104","동남권","111262","서초구","88","69","56","0.014","0.066","0.6","0.006"
"201902281300","104","동남권","111261","강남구","99","76","81","0.015","0.062","0.9","0.008"
"201902281200","100","도심권","111131","용산구","87","60","68","0.008","0.081","1","0.006"
"201902281200","100","도심권","111123","종로구","91","62","61","0.01","0.081","1.3","0.007"
"201902281200","100","도심권","111121","중구","79","61","48","0.015","0.067","0.8","0.006"
"201902281200","101","서북권","111181","은평구","88","65","52","0.026","0.041","0.9","0.007"
"201902281200","101","서북권","111191","서대문구","91","64","52","0.018","0.045","1.2","0.005"
"201902281200","101","서북권","111201","마포구","101","72","61","0.013","0.06","0.8","0.007"
"201902281200","102","동북권","111142","성동구","110","81","67","0.01","0.077","1","0.006"
"201902281200","102","동북권","111291","강북구","110","73","66","0.021","0.054","0.8","0.006"
"201902281200","102","동북권","111152","동대문구","94","67","72","0.01","0.098","1","0.01"
"201902281200","102","동북권","111141","광진구","103","75","71","0.006","0.074","1.3","0.007"
"201902281200","102","동북권","111161","성북구","97","69","47","0.01","0.074","1.3","0.006"
"201902281200","102","동북권","111151","중랑구","82","64","59","0.017","0.049","0.9","0.01"
"201902281200","102","동북권","111171","도봉구","89","72","55","0.027","0.035","0.8","0.007"
"201902281200","102","동북권","111311","노원구","89","70","65","0.015","0.055","0.8","0.006"
"201902281200","103","서남권","111241","동작구","86","67","58","0.015","0.072","0.8","0.006"
"201902281200","103","서남권","111251","관악구","91","79","52","0.015","0.057","0.7","0.007"
"201902281200","103","서남권","111301","양천구","91","72","51","0.024","0.048","0.7","0.009"
"201902281200","103","서남권","111212","강서구","103","80","52","0.02","0.059","0.7","0.008"
"201902281200","103","서남권","111221","구로구","90","74","46","0.018","0.045","0.5","0.007"
