"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202301031700","서대문구","0.016","0.027","0.3","0.004","20","8"
"202301031700","종로구","0.021","0.025","0.4","0.003","24","15"
"202301031700","마포구","","","","","",""
"202301031700","동작구","0.021","0.018","0.4","0.003","25","17"
"202301031700","광진구","0.012","0.023","0.5","0.002","26","12"
"202301031700","강서구","0.015","0.032","0.4","0.003","34","11"
"202301031700","중구","0.02","0.034","0.4","0.003","23","16"
"202301031700","강남구","0.022","0.026","0.4","0.003","29","13"
"202301031700","관악구","0.018","0.025","0.4","0.003","34","17"
"202301031700","용산구","0.019","0.023","0.5","0.003","19","12"
"202301031700","도봉구","0.019","0.03","0.4","0.003","24","12"
"202301031700","구로구","0.013","0.023","0.2","0.003","27","11"
"202301031700","금천구","0.025","0.024","0.5","0.004","28","19"
"202301031700","동대문구","0.017","0.029","0.4","0.004","24","17"
"202301031700","성동구","0.021","0.022","0.4","0.003","26","8"
"202301031700","서초구","0.017","0.023","0.3","0.003","47","10"
"202301031700","양천구","0.018","0.025","0.4","0.003","29","15"
"202301031700","중랑구","0.021","0.026","0.4","0.003","28","16"
"202301031700","은평구","0.016","0.027","0.6","0.004","27","8"
"202301031700","강동구","0.018","0.022","0.3","0.003","27","14"
"202301031600","종로구","0.015","0.03","0.4","0.003","23","13"
"202301031600","강동구","0.015","0.025","0.3","0.003","26","15"
"202301031600","금천구","0.029","0.023","0.5","0.004","31","22"
"202301031600","서초구","","","","","",""
"202301031600","도봉구","0.011","0.035","0.4","0.003","28","15"
"202301031600","성동구","0.02","0.023","0.4","0.003","30","12"
"202301031600","관악구","0.024","0.023","0.5","0.003","36","20"
"202301031600","동대문구","0.015","0.031","0.4","0.003","24","13"
"202301031600","성북구","0.018","0.028","0.5","0.004","23","14"
"202301031600","은평구","0.012","0.032","0.6","0.004","18","6"
"202301031600","동작구","","","","","",""
"202301031600","광진구","0.013","0.025","0.5","0.002","24","12"
"202301031600","송파구","0.025","0.025","0.5","0.003","30","14"
"202301031600","영등포구","0.024","0.021","0.4","0.003","30","16"
"202301031600","노원구","0.018","0.028","0.4","0.004","31","20"
"202301031600","강서구","0.013","0.032","0.4","0.003","39","18"
"202301031600","강남구","0.022","0.027","0.4","0.004","28","14"
"202301031600","강북구","0.012","0.032","0.5","0.004","31","15"
"202301031600","마포구","","","","","",""
"202301031600","중구","0.013","0.038","0.4","0.003","24","13"
"202301031600","중랑구","0.018","0.029","0.4","0.003","26","15"
"202301031600","서대문구","0.013","0.029","0.2","0.003","20","8"
"202301031600","용산구","0.017","0.027","0.4","0.003","24","15"
"202301031600","구로구","0.016","0.022","0.3","0.003","36","15"
"202301031600","양천구","0.018","0.025","0.4","0.003","37","22"
"202301031500","도봉구","0.013","0.033","0.4","0.003","24","9"
"202301031500","금천구","0.029","0.02","0.5","0.004","31","21"
"202301031500","동작구","","","","","",""
"202301031500","영등포구","0.024","0.023","0.4","0.003","30","17"
"202301031500","성동구","0.018","0.023","0.3","0.004","30","14"
"202301031500","강북구","0.011","0.031","0.4","0.004","30","16"
"202301031500","관악구","0.026","0.021","0.5","0.003","27","14"
"202301031500","구로구","0.019","0.018","0.3","0.003","",""
"202301031500","용산구","0.017","0.028","0.4","0.003","25","15"
"202301031500","종로구","0.016","0.029","0.4","0.004","23","17"
"202301031500","강남구","0.02","0.028","0.4","0.003","27","13"
"202301031500","중구","0.014","0.037","0.4","0.003","25","19"
"202301031500","광진구","0.019","0.02","0.5","0.002","29","16"
"202301031500","중랑구","0.019","0.027","0.4","0.003","35","19"
"202301031500","성북구","0.017","0.028","0.4","0.004","20","15"
"202301031500","양천구","0.022","0.025","0.4","0.003","37","24"
"202301031500","노원구","0.018","0.028","0.4","0.004","32","21"
"202301031500","송파구","0.025","0.024","0.4","0.003","29","16"
"202301031500","서초구","0.02","0.026","0.3","0.003","36","9"
"202301031500","강서구","0.018","0.032","0.4","0.003","47","23"
"202301031500","동대문구","0.014","0.03","0.4","0.004","27","14"
"202301031500","서대문구","0.011","0.03","0.2","0.004","27","14"
"202301031500","강동구","0.019","0.02","0.4","0.003","32","20"
"202301031500","마포구","0.014","0.032","0.4","0.003","27","19"
"202301031500","은평구","0.012","0.031","0.6","0.004","21","8"
"202301031400","동대문구","0.023","0.023","0.5","0.004","34","17"
"202301031400","도봉구","0.014","0.032","0.4","0.003","18","12"
"202301031400","은평구","0.016","0.026","0.6","0.004","32","14"
"202301031400","용산구","0.021","0.021","0.5","0.004","32","17"
"202301031400","관악구","0.023","0.02","0.5","0.003","24","11"
"202301031400","종로구","0.022","0.023","0.5","0.004","29","20"
"202301031400","동작구","0.02","0.024","0.4","0.003","29","17"
"202301031400","강서구","0.02","0.027","0.5","0.003","37","14"
"202301031400","영등포구","0.021","0.023","0.4","0.003","27","13"
"202301031400","노원구","0.02","0.026","0.4","0.004","32","22"
"202301031400","마포구","0.014","0.029","0.4","0.003","30","22"
"202301031400","금천구","0.031","0.017","0.5","0.004","25","17"
"202301031400","강동구","0.022","0.017","0.4","0.003","38","21"
"202301031400","중구","0.021","0.027","0.4","0.004","28","22"
"202301031400","서대문구","0.017","0.024","0.3","0.004","34","12"
"202301031400","양천구","0.02","0.022","0.4","0.003","26","15"
"202301031400","광진구","0.023","0.015","0.6","0.002","31","17"
"202301031400","강북구","0.015","0.028","0.5","0.004","34","16"
"202301031400","구로구","","","","","",""
"202301031400","서초구","0.016","0.026","0.2","0.003","41","11"
"202301031400","강남구","0.026","0.021","0.4","0.003","28","15"
"202301031400","송파구","0.029","0.02","0.5","0.003","33","15"
"202301031400","중랑구","0.025","0.021","0.5","0.003","33","23"
"202301031400","성동구","0.026","0.015","0.4","0.004","26","11"
"202301031400","성북구","0.022","0.024","0.5","0.004","30","17"
"202301031300","중랑구","0.034","0.016","0.6","0.003","47","28"
"202301031300","송파구","0.034","0.015","0.6","0.003","42","23"
"202301031300","성북구","0.035","0.015","0.7","0.004","35","25"
"202301031300","강동구","0.033","0.011","0.6","0.003","41","26"
"202301031300","서초구","0.026","0.018","0.3","0.004","35","12"
"202301031300","금천구","0.027","0.019","0.5","0.004","24","15"
"202301031300","노원구","0.035","0.016","0.6","0.004","35","23"
"202301031300","마포구","0.023","0.019","0.5","0.003","37","29"
"202301031300","양천구","0.021","0.021","0.4","0.003","32","20"
"202301031300","성동구","","","","","",""
"202301031300","동대문구","0.017","0.027","0.4","0.004","27","12"
"202301031300","광진구","0.028","0.01","0.8","0.003","46","28"
"202301031300","강남구","0.029","0.018","0.5","0.004","34","17"
"202301031300","관악구","0.026","0.017","0.5","0.003","25","14"
"202301031300","도봉구","0.024","0.023","0.5","0.003","24","17"
"202301031300","강서구","0.015","0.027","0.4","0.003","34","11"
"202301031300","용산구","0.023","0.019","0.5","0.004","28","15"
"202301031300","영등포구","0.022","0.02","0.5","0.004","31","18"
"202301031300","종로구","0.021","0.023","0.5","0.004","27","15"
"202301031300","동작구","0.022","0.02","0.4","0.003","30","16"
"202301031300","구로구","0.019","0.018","0.3","0.004","39","17"
"202301031300","강북구","0.025","0.021","0.6","0.004","45","25"
"202301031300","서대문구","0.024","0.019","0.3","0.004","25","11"
"202301031300","중구","0.022","0.024","0.4","0.004","24","17"
"202301031300","은평구","0.02","0.021","0.7","0.004","32","15"
"202301031200","용산구","0.027","0.016","0.6","0.004","34","19"
"202301031200","마포구","0.027","0.014","0.6","0.004","42","33"
"202301031200","은평구","0.019","0.022","0.6","0.004","28","11"
"202301031200","금천구","0.034","0.015","0.6","0.004","31","13"
"202301031200","성북구","0.046","0.008","0.9","0.005","49","30"
"202301031200","강남구","0.04","0.011","0.7","0.004","33","17"
"202301031200","서초구","0.034","0.012","0.4","0.004","40","21"
"202301031200","양천구","0.03","0.013","0.6","0.003","39","20"
"202301031200","중랑구","0.038","0.012","0.6","0.003","40","27"
"202301031200","종로구","0.022","0.022","0.5","0.004","41","24"
"202301031200","영등포구","0.022","0.019","0.5","0.004","30","14"
"202301031200","구로구","0.027","0.012","0.4","0.004","39","23"
"202301031200","강동구","0.032","0.01","0.6","0.003","41","27"
"202301031200","송파구","0.045","0.009","0.8","0.003","42","27"
"202301031200","동대문구","0.027","0.021","0.6","0.004","42","27"
"202301031200","성동구","","","","","",""
"202301031200","동작구","0.027","0.016","0.5","0.003","38","23"
"202301031200","노원구","0.039","0.013","0.6","0.004","36","26"
"202301031200","광진구","0.028","0.007","0.9","0.003","45","29"
"202301031200","관악구","0.027","0.017","0.5","0.004","24","12"
"202301031200","강서구","0.026","0.018","0.5","0.004","51","23"
"202301031200","강북구","0.04","0.011","0.8","0.004","54","34"
"202301031200","중구","0.021","0.022","0.5","0.003","30","21"
"202301031200","서대문구","0.022","0.02","0.3","0.005","44","20"
"202301031200","도봉구","0.037","0.012","0.7","0.003","38","21"
"202301031100","성동구","0.055","0.006","0.8","0.004","42","20"
"202301031100","강남구","0.048","0.006","0.8","0.004","39","22"
"202301031100","강동구","0.036","0.007","0.7","0.003","41","27"
"202301031100","강북구","0.04","0.009","0.9","0.004","55","31"
"202301031100","강서구","0.047","0.006","0.8","0.005","50","25"
"202301031100","관악구","0.048","0.008","0.8","0.004","36","19"
"202301031100","광진구","0.028","0.006","0.9","0.003","40","25"
"202301031100","구로구","0.033","0.007","0.6","0.004","41","22"
"202301031100","금천구","0.048","0.006","0.7","0.005","29","20"
"202301031100","노원구","0.05","0.008","0.8","0.004","41","29"
"202301031100","도봉구","0.042","0.008","0.9","0.003","41","30"
"202301031100","동대문구","0.047","0.007","1","0.004","42","25"
"202301031100","동작구","0.037","0.01","0.6","0.003","36","24"
"202301031100","마포구","0.03","0.012","0.6","0.004","47","37"
"202301031100","서대문구","0.039","0.011","0.8","0.008","","25"
"202301031100","서초구","0.043","0.007","0.5","0.004","40","16"
"202301031100","성북구","0.046","0.006","1","0.005","45","31"
"202301031100","송파구","0.048","0.007","0.9","0.003","41","23"
"202301031100","양천구","0.037","0.009","0.7","0.003","41","29"
"202301031100","영등포구","0.04","0.008","0.7","0.004","35","18"
"202301031100","용산구","0.037","0.008","0.7","0.004","37","23"
"202301031100","은평구","0.027","0.015","0.8","0.004","31","12"
"202301031100","종로구","0.048","0.006","1","0.004","44","30"
"202301031100","중구","0.041","0.01","0.7","0.004","44","36"
"202301031100","중랑구","0.034","0.011","0.6","0.003","42","27"
"202301031000","중구","0.051","0.004","0.9","0.004","39","26"
"202301031000","마포구","0.036","0.007","0.7","0.004","37","22"
"202301031000","성동구","0.053","0.004","0.8","0.004","36","16"
"202301031000","양천구","0.04","0.005","0.8","0.003","28","15"
"202301031000","중랑구","0.037","0.008","0.7","0.003","40","25"
"202301031000","종로구","0.047","0.005","0.9","0.004","37","24"
"202301031000","송파구","0.046","0.005","0.8","0.003","31","20"
"202301031000","영등포구","0.05","0.004","0.8","0.004","31","14"
"202301031000","성북구","0.045","0.005","1","0.004","35","25"
"202301031000","관악구","0.048","0.007","0.8","0.004","40","17"
"202301031000","은평구","0.03","0.011","0.9","0.004","27","11"
"202301031000","강동구","0.034","0.005","0.7","0.003","36","21"
"202301031000","광진구","0.029","0.004","0.9","0.003","38","22"
"202301031000","노원구","0.053","0.005","0.9","0.004","35","22"
"202301031000","서초구","0.048","0.004","0.6","0.004","","16"
"202301031000","도봉구","0.04","0.008","0.9","0.003","37","24"
"202301031000","용산구","0.04","0.006","0.6","0.004","36","23"
"202301031000","동작구","0.038","0.008","0.6","0.003","27","14"
"202301031000","구로구","0.037","0.005","0.6","0.004","37","15"
"202301031000","동대문구","0.044","0.006","0.9","0.004","38","20"
"202301031000","서대문구","0.045","0.006","1.3","0.011","30","15"
"202301031000","금천구","0.039","0.006","0.6","0.004","26","20"
"202301031000","강북구","0.034","0.009","0.7","0.003","35","15"
"202301031000","강남구","0.047","0.005","0.8","0.004","34","20"
"202301031000","강서구","0.045","0.006","0.8","0.004","37","15"
"202301030900","강북구","0.025","0.012","0.6","0.002","27","13"
"202301030900","동작구","0.042","0.004","0.7","0.003","30","17"
"202301030900","중랑구","0.042","0.004","0.8","0.002","35","22"
"202301030900","노원구","0.055","0.003","0.8","0.004","40","26"
"202301030900","성동구","0.049","0.003","0.8","0.003","33","18"
"202301030900","관악구","0.049","0.005","0.8","0.003","31","15"
"202301030900","강서구","0.047","0.003","0.8","0.004","36","16"
"202301030900","영등포구","0.052","0.002","0.8","0.003","29",""
"202301030900","종로구","0.05","0.003","0.9","0.004","35","21"
"202301030900","용산구","0.039","0.003","0.7","0.003","32","20"
"202301030900","마포구","0.039","0.003","0.8","0.003","28","19"
"202301030900","중구","0.048","0.003","0.8","0.003","29","18"
"202301030900","도봉구","0.041","0.004","0.9","0.003","33","21"
"202301030900","강남구","0.045","0.004","0.7","0.003","31","16"
"202301030900","양천구","0.039","0.003","0.7","0.003","31","19"
"202301030900","송파구","0.045","0.003","0.7","0.003","28","17"
"202301030900","강동구","0.036","0.003","0.7","0.002","38","24"
"202301030900","성북구","0.044","0.003","0.9","0.004","27","19"
"202301030900","서대문구","0.043","0.004","1.2","0.008","29","17"
"202301030900","동대문구","0.048","0.003","0.9","0.004","37","19"
"202301030900","금천구","0.035","0.007","0.6","0.003","22","18"
"202301030900","구로구","0.037","0.003","0.6","0.004","29","13"
"202301030900","은평구","0.033","0.005","0.9","0.003","22","10"
"202301030900","서초구","0.05","0.003","0.5","0.003","26","11"
"202301030900","광진구","0.027","0.003","0.9","0.003","38","20"
"202301030800","용산구","0.04","0.002","0.6","0.004","27","18"
"202301030800","서대문구","0.044","0.003","1.1","0.008","28","17"
"202301030800","노원구","0.053","0.002","0.9","0.004","39","23"
"202301030800","종로구","0.045","0.002","0.8","0.003","27","19"
"202301030800","송파구","0.042","0.002","0.7","0.003","29","22"
"202301030800","양천구","0.034","0.005","0.6","0.002","29","18"
"202301030800","은평구","0.033","0.004","0.7","0.003","27","10"
"202301030800","강북구","0.024","0.012","0.6","0.002","29","14"
"202301030800","관악구","0.047","0.004","0.7","0.003","30","16"
"202301030800","동작구","0.045","0.002","0.7","0.003","29","15"
"202301030800","서초구","0.045","0.002","0.5","0.003","27","11"
"202301030800","강서구","0.042","0.004","0.7","0.004","35","15"
"202301030800","금천구","0.027","0.013","0.5","0.003","22","16"
"202301030800","도봉구","0.042","0.003","0.7","0.002","26","15"
"202301030800","성북구","0.045","0.002","0.9","0.004","29","16"
"202301030800","중구","0.043","0.002","0.7","0.003","27","19"
"202301030800","광진구","0.024","0.003","0.8","0.002","32","21"
"202301030800","마포구","0.035","0.002","0.6","0.003","24","15"
"202301030800","영등포구","0.044","0.002","0.6","0.003","26","16"
"202301030800","중랑구","0.036","0.005","0.6","0.002","31","20"
"202301030800","강동구","0.041","0.002","0.7","0.003","39","28"
"202301030800","강남구","0.045","0.003","0.7","0.003","28","17"
"202301030800","성동구","0.048","0.002","0.7","0.002","32","16"
"202301030800","동대문구","0.047","0.002","0.9","0.004","33","17"
"202301030800","구로구","0.037","0.002","0.5","0.003","31","16"
"202301030700","동대문구","0.044","0.002","0.8","0.003","31","17"
"202301030700","광진구","0.023","0.004","0.7","0.002","34","22"
"202301030700","서초구","0.044","0.002","0.4","0.003","24","9"
"202301030700","관악구","0.047","0.004","0.7","0.003","26","13"
"202301030700","마포구","0.032","0.004","0.6","0.002","26","16"
"202301030700","금천구","0.035","0.005","0.6","0.003","25","22"
"202301030700","송파구","0.042","0.002","0.7","0.003","29","18"
"202301030700","노원구","0.049","0.002","0.7","0.003","40","27"
"202301030700","강북구","0.025","0.011","0.5","0.002","27","14"
"202301030700","양천구","0.039","0.002","0.7","0.002","28","19"
"202301030700","영등포구","0.042","0.002","0.6","0.003","28","16"
"202301030700","동작구","0.041","0.003","0.5","0.002","27","17"
"202301030700","강서구","0.035","0.005","0.6","0.003","36","17"
"202301030700","성북구","0.04","0.004","0.7","0.004","26","16"
"202301030700","도봉구","0.031","0.009","0.6","0.002","19","13"
"202301030700","서대문구","0.039","0.004","1.1","0.009","27","17"
"202301030700","은평구","0.029","0.005","0.7","0.003","22","8"
"202301030700","용산구","0.03","0.006","0.5","0.003","27","17"
"202301030700","구로구","0.037","0.003","0.5","0.003","27","15"
"202301030700","종로구","0.04","0.003","0.9","0.003","24","18"
"202301030700","강동구","0.034","0.003","0.6","0.003","39","25"
"202301030700","중랑구","0.029","0.01","0.6","0.002","31","20"
"202301030700","성동구","0.045","0.002","0.6","0.003","29","13"
"202301030700","강남구","0.041","0.003","0.6","0.003","28","16"
"202301030700","중구","0.041","0.002","0.7","0.003","25","20"
"202301030600","성동구","0.043","0.003","0.5","0.003","26","12"
"202301030600","서초구","0.037","0.004","0.4","0.003","18","9"
"202301030600","용산구","0.027","0.009","0.6","0.003","24","15"
"202301030600","강남구","0.03","0.011","0.5","0.003","23","14"
"202301030600","성북구","0.043","0.003","0.8","0.004","25","13"
"202301030600","동대문구","0.03","0.01","0.6","0.004","26","15"
"202301030600","광진구","0.022","0.003","0.7","0.002","29","17"
"202301030600","중구","0.033","0.007","0.6","0.003","27","20"
"202301030600","송파구","0.042","0.003","0.7","0.003","27","17"
"202301030600","영등포구","0.038","0.003","0.6","0.003","26","18"
"202301030600","서대문구","0.029","0.009","1","0.008","26","10"
"202301030600","은평구","0.027","0.006","0.7","0.003","21","9"
"202301030600","금천구","0.028","0.006","0.6","0.003","23","17"
"202301030600","관악구","0.035","0.008","0.6","0.003","27","12"
"202301030600","마포구","0.031","0.004","0.6","0.002","22","14"
"202301030600","강동구","0.031","0.003","0.5","0.002","35","24"
"202301030600","노원구","0.044","0.004","0.7","0.003","38","23"
"202301030600","종로구","0.026","0.012","0.6","0.003","27","16"
"202301030600","중랑구","0.033","0.009","0.6","0.002","30","19"
"202301030600","구로구","0.029","0.008","0.4","0.003","27","8"
"202301030600","양천구","0.03","0.007","0.6","0.002","27","18"
"202301030600","강북구","0.015","0.018","0.6","0.002","28","14"
"202301030600","동작구","0.035","0.006","0.5","0.002","29","16"
"202301030600","도봉구","0.033","0.008","0.6","0.002","26","13"
"202301030600","강서구","0.031","0.009","0.6","0.003","34","15"
"202301030500","성동구","0.038","0.006","0.5","0.003","28","14"
"202301030500","노원구","0.034","0.011","0.7","0.004","37","23"
"202301030500","동대문구","0.029","0.012","0.5","0.003","26","15"
"202301030500","서대문구","0.028","0.01","1","0.009","27","13"
"202301030500","용산구","0.023","0.013","0.6","0.003","25","13"
"202301030500","은평구","0.025","0.008","0.7","0.003","17","8"
"202301030500","강북구","0.018","0.018","0.5","0.002","25","12"
"202301030500","종로구","0.03","0.01","0.6","0.003","26","18"
"202301030500","성북구","0.039","0.005","0.7","0.004","21","15"
"202301030500","관악구","0.033","0.01","0.6","0.003","32","16"
"202301030500","송파구","0.038","0.004","0.6","0.002","28","14"
"202301030500","서초구","0.037","0.005","0.4","0.003","19","10"
"202301030500","동작구","0.032","0.008","0.5","0.002","25","18"
"202301030500","강서구","0.027","0.011","0.6","0.003","31","15"
"202301030500","양천구","0.02","0.014","0.5","0.002","29","16"
"202301030500","구로구","0.025","0.011","0.4","0.003","23","10"
"202301030500","강남구","0.03","0.011","0.5","0.003","28","14"
"202301030500","도봉구","0.027","0.013","0.5","0.002","23","12"
"202301030500","마포구","0.026","0.007","0.6","0.002","24","17"
"202301030500","영등포구","0.027","0.011","0.5","0.003","26","14"
"202301030500","강동구","0.029","0.008","0.5","0.002","35","21"
"202301030500","중랑구","0.023","0.017","0.5","0.002","28","19"
"202301030500","금천구","0.025","0.011","0.5","0.003","22","16"
"202301030500","중구","0.034","0.006","0.5","0.003","27","21"
"202301030500","광진구","0.018","0.008","0.7","0.002","29","18"
"202301030400","강북구","0.014","0.021","0.6","0.002","26","12"
"202301030400","송파구","0.031","0.011","0.6","0.003","30","17"
"202301030400","중랑구","0.016","0.023","0.4","0.003","32","19"
"202301030400","동대문구","0.026","0.016","0.6","0.004","30","15"
"202301030400","동작구","0.031","0.008","0.5","0.002","28","17"
"202301030400","양천구","0.023","0.012","0.5","0.002","29","18"
"202301030400","도봉구","0.018","0.022","0.5","0.002","30","13"
"202301030400","금천구","0.02","0.016","0.5","0.003","21","15"
"202301030400","성북구","0.027","0.015","0.6","0.004","22","16"
"202301030400","강서구","0.015","0.021","0.5","0.003","33","16"
"202301030400","영등포구","0.029","0.009","0.5","0.003","29","16"
"202301030400","강동구","0.017","0.019","0.4","0.003","36","20"
"202301030400","중구","0.031","0.011","0.5","0.003","24","16"
"202301030400","광진구","0.011","0.017","0.6","0.002","29","17"
"202301030400","마포구","0.024","0.01","0.6","0.002","23","14"
"202301030400","노원구","0.023","0.019","0.6","0.003","34","21"
"202301030400","성동구","0.023","0.017","0.4","0.003","29","15"
"202301030400","강남구","0.022","0.019","0.4","0.003","25","13"
"202301030400","용산구","0.025","0.011","0.5","0.003","25","13"
"202301030400","종로구","0.03","0.011","0.7","0.003","26","19"
"202301030400","구로구","0.025","0.011","0.4","0.003","24","13"
"202301030400","관악구","0.031","0.011","0.5","0.003","29","17"
"202301030400","서대문구","0.03","0.009","1.1","0.008","25","14"
"202301030400","서초구","0.03","0.009","0.4","0.003","19","14"
"202301030400","은평구","0.02","0.011","0.7","0.003","21","10"
"202301030300","용산구","0.026","0.011","0.5","0.003","28","17"
"202301030300","종로구","0.028","0.012","0.6","0.003","26","16"
"202301030300","구로구","0.02","0.015","0.3","0.003","22","10"
"202301030300","성동구","0.017","0.024","0.4","0.003","29","12"
"202301030300","노원구","0.011","0.028","0.4","0.003","36","21"
"202301030300","동대문구","0.019","0.023","0.5","0.004","29","17"
"202301030300","서초구","0.024","0.013","0.4","0.003","22","10"
"202301030300","은평구","0.015","0.016","0.6","0.003","19","10"
"202301030300","마포구","0.024","0.011","0.5","0.002","23","14"
"202301030300","광진구","0.01","0.021","0.6","0.002","28","18"
"202301030300","중구","0.033","0.011","0.6","0.003","26","18"
"202301030300","영등포구","0.017","0.018","0.5","0.003","25","16"
"202301030300","성북구","0.017","0.024","0.6","0.004","27","13"
"202301030300","강서구","0.022","0.015","0.5","0.003","34","14"
"202301030300","강북구","0.013","0.021","0.7","0.002","28","12"
"202301030300","강남구","0.017","0.024","0.4","0.004","26","12"
"202301030300","동작구","0.027","0.013","0.5","0.002","27","17"
"202301030300","강동구","0.019","0.016","0.4","0.003","34","19"
"202301030300","금천구","0.02","0.018","0.5","0.003","24","18"
"202301030300","양천구","0.019","0.014","0.5","0.003","28","13"
"202301030300","중랑구","0.016","0.023","0.4","0.003","29","18"
"202301030300","송파구","0.021","0.02","0.5","0.003","28","14"
"202301030300","도봉구","0.016","0.025","0.5","0.003","26","13"
"202301030300","서대문구","0.025","0.013","1","0.007","31","17"
"202301030300","관악구","0.028","0.013","0.5","0.003","25","12"
"202301030200","종로구","0.021","0.018","0.6","0.003","28","19"
"202301030200","강서구","0.018","0.02","0.5","0.003","30","14"
"202301030200","중랑구","0.024","0.016","0.5","0.003","27","15"
"202301030200","동작구","0.022","0.017","0.4","0.003","27","15"
"202301030200","중구","0.023","0.021","0.5","0.003","25","17"
"202301030200","광진구","0.015","0.017","0.6","0.002","26","16"
"202301030200","마포구","0.022","0.013","0.5","0.002","20","12"
"202301030200","도봉구","0.013","0.028","0.4","0.003","25","13"
"202301030200","강남구","0.02","0.021","0.5","0.004","24","13"
"202301030200","서대문구","0.02","0.017","0.9","0.006","24","11"
"202301030200","은평구","0.013","0.021","0.6","0.003","21","12"
"202301030200","구로구","0.015","0.019","0.3","0.003","24","6"
"202301030200","서초구","0.022","0.015","0.3","0.003","22","11"
"202301030200","용산구","0.016","0.02","0.5","0.003","26","15"
"202301030200","관악구","0.021","0.018","0.5","0.003","26","14"
"202301030200","성동구","0.023","0.02","0.4","0.003","26","12"
"202301030200","동대문구","0.024","0.017","0.5","0.004","29","16"
"202301030200","강동구","0.027","0.01","0.5","0.003","34","17"
"202301030200","영등포구","0.018","0.017","0.5","0.003","24","12"
"202301030200","노원구","0.013","0.028","0.4","0.003","33","19"
"202301030200","성북구","0.02","0.022","0.6","0.003","26","14"
"202301030200","강북구","0.014","0.021","0.6","0.002","23","12"
"202301030200","양천구","0.017","0.017","0.5","0.002","27","13"
"202301030200","금천구","0.018","0.021","0.4","0.003","21","15"
"202301030200","송파구","0.027","0.015","0.5","0.003","27","12"
"202301030100","광진구","0.015","0.012","0.6","0.002","24","15"
"202301030100","성동구","0.026","0.018","0.4","0.003","25","15"
"202301030100","용산구","0.018","0.02","0.6","0.003","25","15"
"202301030100","서초구","0.016","0.022","0.3","0.003","17","11"
"202301030100","동대문구","0.021","0.021","0.5","0.004","23","12"
"202301030100","강남구","0.023","0.019","0.4","0.003","28","14"
"202301030100","관악구","0.019","0.02","0.5","0.003","32","19"
"202301030100","종로구","0.026","0.015","0.5","0.003","25","19"
"202301030100","강북구","0.014","0.022","0.5","0.002","27","12"
"202301030100","중랑구","0.031","0.011","0.5","0.002","25","11"
"202301030100","강서구","0.015","0.024","0.4","0.003","30","12"
"202301030100","성북구","0.025","0.019","0.6","0.003","21","8"
"202301030100","송파구","0.027","0.016","0.5","0.002","26","14"
"202301030100","은평구","0.017","0.019","0.7","0.003","25","11"
"202301030100","동작구","0.022","0.02","0.4","0.003","28","17"
"202301030100","양천구","0.015","0.02","0.5","0.002","24","14"
"202301030100","강동구","0.032","0.006","0.5","0.003","27","16"
"202301030100","영등포구","0.012","0.024","0.4","0.003","23","13"
"202301030100","마포구","0.017","0.018","0.5","0.002","22","10"
"202301030100","중구","0.018","0.026","0.5","0.003","25","16"
"202301030100","서대문구","0.021","0.018","0.4","0.003","27","8"
"202301030100","금천구","0.018","0.024","0.5","0.003","22","14"
"202301030100","구로구","0.013","0.022","0.3","0.003","19","8"
"202301030100","도봉구","0.026","0.016","0.5","0.002","25","13"
"202301030100","노원구","0.012","0.028","0.5","0.003","33","22"
"202301030000","금천구","0.025","0.02","0.6","0.004","24","16"
"202301030000","강동구","0.017","0.02","0.4","0.003","26","13"
"202301030000","강서구","0.014","0.026","0.4","0.003","32","12"
"202301030000","은평구","0.015","0.024","0.7","0.004","27","11"
"202301030000","영등포구","0.015","0.022","0.5","0.003","25","14"
"202301030000","중구","0.024","0.022","0.5","0.003","26","17"
"202301030000","서대문구","0.017","0.022","0.4","0.003","27","8"
"202301030000","노원구","0.028","0.018","0.5","0.003","29","16"
"202301030000","동대문구","0.019","0.022","0.5","0.003","26","16"
"202301030000","용산구","0.02","0.017","0.6","0.003","26","14"
"202301030000","종로구","0.017","0.023","0.4","0.003","25","17"
"202301030000","서초구","0.016","0.023","0.3","0.003","22","10"
"202301030000","중랑구","0.023","0.02","0.4","0.003","23","14"
"202301030000","송파구","0.029","0.015","0.5","0.003","28","13"
"202301030000","성동구","0.026","0.017","0.4","0.003","27","13"
"202301030000","양천구","0.016","0.021","0.4","0.003","27","12"
"202301030000","동작구","0.018","0.023","0.4","0.003","28","16"
"202301030000","관악구","0.02","0.02","0.5","0.003","18","6"
"202301030000","마포구","0.019","0.018","0.5","0.002","20","11"
"202301030000","성북구","0.021","0.023","0.5","0.003","17","12"
"202301030000","강남구","0.023","0.02","0.5","0.003","24","13"
"202301030000","강북구","0.008","0.028","0.4","0.002","26","12"
"202301030000","구로구","0.014","0.021","0.3","0.003","25","12"
"202301030000","도봉구","0.012","0.032","0.4","0.002","23","10"
"202301030000","광진구","0.012","0.016","0.6","0.002","25","13"
"202301022300","강서구","0.019","0.022","0.5","0.003","37","14"
"202301022300","강남구","0.021","0.023","0.4","0.003","25","11"
"202301022300","도봉구","0.01","0.033","0.4","0.003","21","10"
"202301022300","동작구","0.024","0.018","0.4","0.002","32","16"
"202301022300","광진구","0.01","0.022","0.5","0.002","24","11"
